Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Stratford Ews,23872,E94334,-39.33546,174.30502,280,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
23872,20221022,1200,34,3.3,28.0,1.0,1,H
23872,20221022,1300,48,3.5,20.0,1.1,1,H
23872,20221022,1400,57,3.7,26.0,1.0,1,H
23872,20221022,1500,72,3.4,22.0,0.9,1,H
23872,20221022,1600,67,3.4,21.0,1.0,1,H
23872,20221022,1700,66,3.9,17.0,1.0,1,H
23872,20221022,1800,69,3.8,16.0,1.0,1,H
23872,20221022,1900,86,3.0,16.0,0.7,1,H
23872,20221022,2000,102,2.1,18.0,0.6,1,H
23872,20221022,2100,97,1.8,17.0,0.5,1,H
23872,20221022,2200,78,1.8,18.0,0.4,1,H
23872,20221022,2300,94,1.8,18.0,0.4,1,H
23872,20221023,0000,95,1.7,14.0,0.4,1,H
23872,20221023,0100,106,1.6,15.0,0.3,1,H
23872,20221023,0200,97,1.5,19.0,0.2,1,H
23872,20221023,0300,99,1.4,15.0,0.4,1,H
23872,20221023,0400,91,1.1,15.0,0.2,1,H
23872,20221023,0500,101,1.1,10.0,0.2,1,H
23872,20221023,0600,133,1.5,7.0,0.2,1,H
23872,20221023,0700,110,0.6,49.0,0.4,1,H
23872,20221023,0800,300,1.1,18.0,0.3,1,H
23872,20221023,0900,300,1.4,25.0,0.4,1,H
23872,20221023,1000,289,1.3,34.0,0.6,1,H
23872,20221023,1100,277,2.0,44.0,0.7,1,H
23872,20221023,1200,260,1.9,48.0,0.7,1,H
23872,20221023,1300,60,2.5,42.0,1.2,1,H
23872,20221023,1400,60,3.4,24.0,1.0,1,H
23872,20221023,1500,71,3.8,25.0,1.2,1,H
23872,20221023,1600,80,4.0,24.0,1.1,1,H
23872,20221023,1700,70,3.5,22.0,1.1,1,H
23872,20221023,1800,91,3.3,22.0,1.1,1,H
23872,20221023,1900,126,2.1,77.0,1.5,1,H
23872,20221023,2000,128,2.6,22.0,1.0,1,H
23872,20221023,2100,113,4.4,13.0,1.3,1,H
23872,20221023,2200,106,3.1,15.0,0.8,1,H
23872,20221023,2300,163,1.8,32.0,0.9,1,H
23872,20221024,0000,172,1.0,42.0,0.7,1,H
23872,20221024,0100,168,1.6,35.0,0.7,1,H
23872,20221024,0200,142,1.4,75.0,0.7,1,H
23872,20221024,0300,294,1.3,87.0,0.9,1,H
23872,20221024,0400,190,1.1,26.0,0.5,1,H
23872,20221024,0500,263,1.2,81.0,0.5,1,H
23872,20221024,0600,209,1.4,37.0,0.5,1,H
23872,20221024,0700,212,1.3,38.0,0.6,1,H
23872,20221024,0800,200,2.1,62.0,1.3,1,H
23872,20221024,0900,219,2.0,49.0,0.9,1,H
23872,20221024,1000,131,5.1,54.0,2.1,1,H
23872,20221024,1100,111,6.1,18.0,1.7,1,H
23872,20221024,1200,107,6.7,20.0,2.0,1,H
23872,20221024,1300,110,7.9,17.0,2.1,1,H
23872,20221024,1400,105,7.3,19.0,2.0,1,H
23872,20221024,1500,101,7.2,19.0,2.0,1,H
23872,20221024,1600,104,8.4,17.0,2.2,1,H
23872,20221024,1700,110,7.8,15.0,2.0,1,H
23872,20221024,1800,109,6.1,15.0,1.6,1,H
23872,20221024,1900,112,4.8,17.0,1.5,1,H
23872,20221024,2000,115,5.3,17.0,1.4,1,H
23872,20221024,2100,106,4.3,19.0,1.3,1,H
23872,20221024,2200,59,4.3,17.0,1.2,1,H
23872,20221024,2300,62,4.0,14.0,1.0,1,H
23872,20221025,0000,62,3.5,15.0,1.0,1,H
23872,20221025,0100,51,3.4,28.0,0.9,1,H
23872,20221025,0200,32,3.6,17.0,1.1,1,H
23872,20221025,0300,55,3.9,16.0,0.9,1,H
23872,20221025,0400,66,3.2,14.0,0.8,1,H
23872,20221025,0500,75,2.6,12.0,0.5,1,H
23872,20221025,0600,87,2.0,19.0,0.6,1,H
23872,20221025,0700,70,2.9,16.0,0.7,1,H
23872,20221025,0800,54,2.8,19.0,0.8,1,H
23872,20221025,0900,39,3.1,22.0,0.9,1,H
23872,20221025,1000,33,3.3,21.0,0.9,1,H
23872,20221025,1100,35,2.9,24.0,0.9,1,H
23872,20221025,1200,29,2.3,32.0,0.9,1,H
23872,20221025,1300,42,1.9,66.0,0.8,1,H
23872,20221025,1400,70,3.3,24.0,1.0,1,H
23872,20221025,1500,71,3.4,22.0,0.9,1,H
23872,20221025,1600,69,3.4,21.0,0.9,1,H
23872,20221025,1700,71,2.9,18.0,0.7,1,H
23872,20221025,1800,64,2.4,13.0,0.7,1,H
23872,20221025,1900,74,2.3,15.0,0.6,1,H
23872,20221025,2000,99,2.2,19.0,0.6,1,H
23872,20221025,2100,103,1.6,14.0,0.4,1,H
23872,20221025,2200,145,1.0,23.0,0.5,1,H
23872,20221025,2300,142,0.4,39.0,0.4,1,H
23872,20221026,0000,162,1.0,11.0,0.3,1,H
23872,20221026,0100,191,1.0,30.0,0.4,1,H
23872,20221026,0200,211,1.1,28.0,0.5,1,H
23872,20221026,0300,220,1.4,32.0,0.5,1,H
23872,20221026,0400,249,1.2,24.0,0.5,1,H
23872,20221026,0500,237,1.7,32.0,0.9,1,H
23872,20221026,0600,216,2.5,33.0,1.2,1,H
23872,20221026,0700,215,2.6,36.0,1.2,1,H
23872,20221026,0800,214,2.4,41.0,1.1,1,H
23872,20221026,0900,227,2.6,29.0,1.1,1,H
23872,20221026,1000,217,2.8,35.0,1.3,1,H
23872,20221026,1100,217,3.5,43.0,1.6,1,H
23872,20221026,1200,212,3.9,38.0,1.6,1,H
23872,20221026,1300,212,4.0,37.0,1.7,1,H
23872,20221026,1400,210,4.0,39.0,1.7,1,H
23872,20221026,1500,210,4.0,42.0,1.8,1,H
23872,20221026,1600,207,3.7,42.0,1.6,1,H
23872,20221026,1700,219,3.6,39.0,1.6,1,H
23872,20221026,1800,220,3.5,31.0,1.5,1,H
23872,20221026,1900,212,2.3,39.0,1.0,1,H
23872,20221026,2000,221,2.5,31.0,1.2,1,H
23872,20221026,2100,220,2.2,34.0,0.9,1,H
23872,20221026,2200,230,2.4,23.0,0.8,1,H
23872,20221026,2300,228,2.3,28.0,0.9,1,H
23872,20221027,0000,223,2.8,28.0,1.1,1,H
23872,20221027,0100,217,2.4,29.0,1.0,1,H
23872,20221027,0200,223,2.4,24.0,0.9,1,H
23872,20221027,0300,232,2.8,20.0,0.9,1,H
23872,20221027,0400,236,3.6,17.0,1.0,1,H
23872,20221027,0500,230,3.5,20.0,1.0,1,H
23872,20221027,0600,228,3.0,22.0,1.0,1,H
23872,20221027,0700,228,3.6,21.0,1.1,1,H
23872,20221027,0800,221,2.8,31.0,1.2,1,H
23872,20221027,0900,217,2.9,32.0,1.1,1,H
23872,20221027,1000,223,3.0,31.0,1.2,1,H
23872,20221027,1100,216,3.1,34.0,1.3,1,H
23872,20221027,1200,226,4.2,27.0,1.8,1,H
23872,20221027,1300,221,3.7,30.0,1.5,1,H
23872,20221027,1400,217,3.4,31.0,1.4,1,H
23872,20221027,1500,218,3.2,32.0,1.3,1,H
23872,20221027,1600,222,3.1,33.0,1.3,1,H
23872,20221027,1700,230,3.8,23.0,1.3,1,H
23872,20221027,1800,227,3.6,22.0,1.3,1,H
23872,20221027,1900,224,2.3,24.0,1.1,1,H
23872,20221027,2000,218,0.9,27.0,0.6,1,H
23872,20221027,2100,244,1.4,10.0,0.4,1,H
23872,20221027,2200,238,1.9,12.0,0.6,1,H
23872,20221027,2300,226,2.5,20.0,0.8,1,H
23872,20221028,0000,224,2.1,23.0,0.7,1,H
23872,20221028,0100,221,2.1,24.0,0.8,1,H
23872,20221028,0200,239,3.0,15.0,0.8,1,H
23872,20221028,0300,262,2.9,14.0,0.8,1,H
23872,20221028,0400,269,1.8,15.0,0.7,1,H
23872,20221028,0500,324,1.3,19.0,0.5,1,H
23872,20221028,0600,300,1.9,11.0,0.4,1,H
23872,20221028,0700,288,2.0,12.0,0.4,1,H
23872,20221028,0800,272,2.2,15.0,0.5,1,H
23872,20221028,0900,246,3.1,21.0,1.1,1,H
23872,20221028,1000,228,3.9,22.0,1.3,1,H
23872,20221028,1100,230,4.8,22.0,1.6,1,H
23872,20221028,1200,229,5.3,23.0,1.6,1,H
23872,20221028,1300,234,5.5,22.0,1.7,1,H
23872,20221028,1400,233,5.5,21.0,1.6,1,H
23872,20221028,1500,232,5.2,23.0,1.7,1,H
23872,20221028,1600,227,5.9,23.0,1.7,1,H
23872,20221028,1700,230,5.1,24.0,1.7,1,H
23872,20221028,1800,228,5.6,26.0,1.9,1,H
23872,20221028,1900,226,5.5,25.0,1.8,1,H
23872,20221028,2000,224,5.4,25.0,1.8,1,H
23872,20221028,2100,223,5.7,26.0,1.8,1,H
23872,20221028,2200,221,5.3,25.0,1.7,1,H
23872,20221028,2300,229,6.2,23.0,1.8,1,H
23872,20221029,0000,231,6.2,22.0,1.9,1,H
23872,20221029,0100,232,6.8,22.0,2.1,1,H
23872,20221029,0200,243,6.5,20.0,1.9,1,H
23872,20221029,0300,249,7.1,20.0,2.0,1,H
23872,20221029,0400,247,7.0,21.0,2.0,1,H
23872,20221029,0500,248,7.2,20.0,2.1,1,H
23872,20221029,0600,248,7.2,22.0,2.4,1,H
23872,20221029,0700,249,7.0,22.0,2.2,1,H
23872,20221029,0800,249,6.9,23.0,2.2,1,H
23872,20221029,0900,250,6.3,26.0,2.4,1,H
23872,20221029,1000,255,6.2,26.0,2.2,1,H
23872,20221029,1100,256,6.0,25.0,2.2,1,H
23872,20221029,1200,255,6.7,24.0,2.4,1,H
23872,20221029,1300,252,6.2,26.0,2.0,1,H
23872,20221029,1400,253,5.6,26.0,1.9,1,H
23872,20221029,1500,262,6.9,23.0,2.0,1,H
23872,20221029,1600,258,6.9,23.0,2.0,1,H
23872,20221029,1700,258,5.7,22.0,1.8,1,H
23872,20221029,1800,252,5.6,25.0,1.9,1,H
23872,20221029,1900,250,5.1,27.0,1.7,1,H
23872,20221029,2000,254,4.1,26.0,1.5,1,H
23872,20221029,2100,260,5.1,21.0,1.5,1,H
23872,20221029,2200,252,4.1,28.0,1.6,1,H
23872,20221029,2300,249,4.2,30.0,1.8,1,H
23872,20221030,0000,251,3.5,28.0,1.5,1,H
23872,20221030,0100,245,3.4,36.0,1.7,1,H
23872,20221030,0200,238,2.4,39.0,1.2,1,H
23872,20221030,0300,250,2.8,30.0,1.3,1,H
23872,20221030,0400,252,3.1,30.0,1.5,1,H
23872,20221030,0500,251,2.6,24.0,0.9,1,H
23872,20221030,0600,263,3.3,20.0,1.0,1,H
23872,20221030,0700,265,3.7,19.0,1.1,1,H
23872,20221030,0800,256,3.7,26.0,1.4,1,H
23872,20221030,0900,250,2.8,30.0,1.2,1,H
23872,20221030,1000,246,3.2,32.0,1.3,1,H
23872,20221030,1100,245,2.7,35.0,1.2,1,H
23872,20221030,1200,254,4.2,25.0,1.4,1,H
23872,20221030,1300,253,4.2,26.0,1.6,1,H
23872,20221030,1400,252,3.7,27.0,1.5,1,H
23872,20221030,1500,250,3.0,30.0,1.3,1,H
23872,20221030,1600,257,2.9,25.0,1.1,1,H
23872,20221030,1700,272,2.9,16.0,1.0,1,H
23872,20221030,1800,257,2.3,27.0,1.0,1,H
23872,20221030,1900,250,2.1,27.0,1.0,1,H
23872,20221030,2000,256,2.6,22.0,0.9,1,H
23872,20221030,2100,257,2.6,22.0,0.9,1,H
23872,20221030,2200,258,3.0,22.0,1.0,1,H
23872,20221030,2300,254,2.8,25.0,1.0,1,H
23872,20221031,0000,255,2.7,29.0,1.1,1,H
23872,20221031,0100,258,4.0,23.0,1.5,1,H
23872,20221031,0200,257,4.3,23.0,1.3,1,H
23872,20221031,0300,259,3.7,22.0,1.2,1,H
23872,20221031,0400,264,3.8,20.0,1.4,1,H
23872,20221031,0500,255,3.4,25.0,1.3,1,H
23872,20221031,0600,249,2.5,28.0,1.0,1,H
23872,20221031,0700,255,2.5,23.0,0.9,1,H
23872,20221031,0800,256,3.7,24.0,1.3,1,H
23872,20221031,0900,260,4.2,21.0,1.3,1,H
23872,20221031,1000,260,4.4,21.0,1.5,1,H
23872,20221031,1100,254,3.7,26.0,1.5,1,H
23872,20221031,1200,252,3.6,26.0,1.4,1,H
23872,20221031,1300,244,2.9,39.0,1.3,1,H
23872,20221031,1400,246,3.3,32.0,1.4,1,H
23872,20221031,1500,248,3.4,33.0,1.4,1,H
23872,20221031,1600,250,3.6,30.0,1.4,1,H
23872,20221031,1700,254,3.4,26.0,1.2,1,H
23872,20221031,1800,254,3.2,25.0,1.1,1,H
23872,20221031,1900,251,2.0,30.0,1.0,1,H
23872,20221031,2000,218,1.9,63.0,0.6,1,H
23872,20221031,2100,96,1.0,34.0,0.7,1,H
23872,20221031,2200,43,1.2,42.0,0.3,1,H
23872,20221031,2300,355,0.8,28.0,0.4,1,H
23872,20221101,0000,53,0.7,37.0,0.4,1,H
23872,20221101,0100,12,0.5,45.0,0.3,1,H
23872,20221101,0200,254,0.7,62.0,0.4,1,H
23872,20221101,0300,331,0.9,45.0,0.5,1,H
23872,20221101,0400,130,1.0,29.0,0.4,1,H
23872,20221101,0500,131,1.4,57.0,0.7,1,H
23872,20221101,0600,181,1.0,17.0,0.4,1,H
23872,20221101,0700,243,2.0,16.0,0.7,1,H
23872,20221101,0800,250,1.9,27.0,0.7,1,H
23872,20221101,0900,273,2.0,28.0,0.6,1,H
23872,20221101,1000,261,1.8,50.0,0.8,1,H
23872,20221101,1100,255,2.2,32.0,1.1,1,H
23872,20221101,1200,233,3.4,32.0,1.4,1,H
23872,20221101,1300,234,4.0,31.0,1.6,1,H
23872,20221101,1400,236,5.0,25.0,1.7,1,H
23872,20221101,1500,233,4.3,30.0,1.7,1,H
23872,20221101,1600,232,3.9,34.0,1.6,1,H
23872,20221101,1700,226,3.2,36.0,1.5,1,H
23872,20221101,1800,229,2.6,38.0,1.1,1,H
23872,20221101,1900,232,2.5,30.0,0.9,1,H
23872,20221101,2000,243,2.4,23.0,0.9,1,H
23872,20221101,2100,252,3.4,15.0,0.8,1,H
23872,20221101,2200,240,3.2,31.0,1.1,1,H
23872,20221101,2300,227,3.1,32.0,1.2,1,H
23872,20221102,0000,230,2.8,29.0,1.0,1,H
23872,20221102,0100,241,3.6,20.0,1.0,1,H
23872,20221102,0200,267,3.3,17.0,0.9,1,H
23872,20221102,0300,248,3.5,20.0,1.1,1,H
23872,20221102,0400,247,3.6,20.0,1.0,1,H
23872,20221102,0500,234,4.5,25.0,1.6,1,H
23872,20221102,0600,236,5.4,22.0,1.6,1,H
23872,20221102,0700,247,4.9,17.0,1.3,1,H
23872,20221102,0800,250,5.3,18.0,1.5,1,H
23872,20221102,0900,249,5.1,19.0,1.4,1,H
23872,20221102,1000,246,6.3,19.0,1.9,1,H
23872,20221102,1100,241,6.3,23.0,2.1,1,H
23872,20221102,1200,237,5.5,29.0,2.1,1,H
23872,20221102,1300,238,5.6,26.0,1.9,1,H
23872,20221102,1400,235,5.4,26.0,1.9,1,H
23872,20221102,1500,236,4.8,26.0,1.7,1,H
23872,20221102,1600,233,4.1,32.0,1.8,1,H
23872,20221102,1700,233,4.1,29.0,1.6,1,H
23872,20221102,1800,236,4.0,30.0,1.6,1,H
23872,20221102,1900,231,3.7,34.0,1.6,1,H
23872,20221102,2000,238,4.5,25.0,1.7,1,H
23872,20221102,2100,237,4.8,26.0,1.7,1,H
23872,20221102,2200,236,4.5,25.0,1.6,1,H
23872,20221102,2300,240,5.2,23.0,1.5,1,H
23872,20221103,0000,244,5.2,22.0,1.6,1,H
23872,20221103,0100,250,6.6,17.0,1.7,1,H
23872,20221103,0200,250,7.6,19.0,2.0,1,H
23872,20221103,0300,254,8.1,17.0,2.1,1,H
23872,20221103,0400,252,8.4,20.0,2.3,1,H
23872,20221103,0500,245,8.6,23.0,2.4,1,H
23872,20221103,0600,250,7.8,23.0,2.4,1,H
23872,20221103,0700,257,8.0,22.0,2.5,1,H
23872,20221103,0800,254,6.1,27.0,2.3,1,H
23872,20221103,0900,252,4.7,29.0,1.8,1,H
23872,20221103,1000,242,3.6,38.0,1.7,1,H
23872,20221103,1100,228,3.4,45.0,1.5,1,H
23872,20221103,1200,229,3.1,48.0,1.6,1,H
23872,20221103,1300,217,3.4,50.0,1.5,1,H
23872,20221103,1400,238,3.5,42.0,1.6,1,H
23872,20221103,1500,232,3.5,44.0,1.6,1,H
23872,20221103,1600,236,3.2,43.0,1.5,1,H
23872,20221103,1700,239,3.5,38.0,1.6,1,H
23872,20221103,1800,243,3.2,40.0,1.5,1,H
23872,20221103,1900,254,2.7,33.0,1.1,1,H
23872,20221103,2000,262,2.4,23.0,0.8,1,H
23872,20221103,2100,255,2.5,30.0,1.0,1,H
23872,20221103,2200,254,3.9,28.0,1.5,1,H
23872,20221103,2300,249,3.9,25.0,1.4,1,H
23872,20221104,0000,242,3.2,35.0,1.3,1,H
23872,20221104,0100,250,2.9,36.0,1.2,1,H
23872,20221104,0200,247,3.0,36.0,1.3,1,H
23872,20221104,0300,253,2.9,35.0,1.2,1,H
23872,20221104,0400,191,1.6,70.0,0.9,1,H
23872,20221104,0500,184,1.2,50.0,0.7,1,H
23872,20221104,0600,64,1.3,46.0,0.7,1,H
23872,20221104,0700,98,2.4,32.0,0.8,1,H
23872,20221104,0800,247,2.4,50.0,1.0,1,H
23872,20221104,0900,309,2.0,35.0,0.8,1,H
23872,20221104,1000,346,2.1,69.0,0.7,1,H
23872,20221104,1100,65,2.6,58.0,1.3,1,H
23872,20221104,1200,105,3.1,41.0,1.2,1,H
23872,20221104,1300,140,2.7,53.0,1.5,1,H
23872,20221104,1400,123,4.6,23.0,1.4,1,H
23872,20221104,1500,120,5.5,23.0,1.7,1,H
23872,20221104,1600,135,6.3,21.0,2.1,1,H
23872,20221104,1700,136,4.7,24.0,1.6,1,H
23872,20221104,1800,171,4.1,63.0,1.5,1,H
23872,20221104,1900,297,2.1,74.0,1.2,1,H
23872,20221104,2000,330,2.8,44.0,0.8,1,H
23872,20221104,2100,35,2.7,65.0,1.2,1,H
23872,20221104,2200,308,1.6,68.0,0.9,1,H
23872,20221104,2300,33,1.1,64.0,0.7,1,H
23872,20221105,0000,360,1.5,96.0,0.9,1,H
23872,20221105,0100,188,1.3,47.0,1.0,1,H
23872,20221105,0200,144,3.6,17.0,1.2,1,H
23872,20221105,0300,136,3.6,17.0,1.0,1,H
23872,20221105,0400,133,4.5,16.0,1.3,1,H
23872,20221105,0500,142,5.1,14.0,1.3,1,H
23872,20221105,0600,150,4.6,25.0,2.1,1,H
23872,20221105,0700,145,6.8,16.0,1.9,1,H
23872,20221105,0800,153,6.5,19.0,1.8,1,H
23872,20221105,0900,148,7.0,16.0,1.7,1,H
23872,20221105,1000,137,7.4,18.0,1.9,1,H
23872,20221105,1100,136,6.9,19.0,2.0,1,H
23872,20221105,1200,135,6.7,20.0,1.8,1,H
23872,20221105,1300,131,6.6,21.0,1.8,1,H
23872,20221105,1400,125,6.7,22.0,1.9,1,H
23872,20221105,1500,120,5.5,22.0,1.6,1,H
23872,20221105,1600,120,5.3,22.0,1.5,1,H
23872,20221105,1700,121,5.4,22.0,1.5,1,H
23872,20221105,1800,123,4.2,21.0,1.2,1,H
23872,20221105,1900,83,2.7,35.0,1.0,1,H
23872,20221105,2000,33,1.6,21.0,0.7,1,H
23872,20221105,2100,98,1.1,50.0,0.5,1,H
23872,20221105,2200,241,1.0,84.0,0.5,1,H
23872,20221105,2300,45,0.6,18.0,0.4,1,H
23872,20221106,0000,133,1.4,25.0,0.4,1,H
23872,20221106,0100,123,1.2,15.0,0.2,1,H
23872,20221106,0200,127,1.3,9.0,0.2,1,H
23872,20221106,0300,141,1.6,10.0,0.2,1,H
23872,20221106,0400,166,1.4,13.0,0.2,1,H
23872,20221106,0500,178,1.4,6.0,0.2,1,H
23872,20221106,0600,167,1.0,8.0,0.4,1,H
23872,20221106,0700,251,1.1,28.0,0.9,1,H
23872,20221106,0800,277,2.6,18.0,0.7,1,H
23872,20221106,0900,278,2.4,20.0,0.8,1,H
23872,20221106,1000,256,2.4,36.0,0.9,1,H
23872,20221106,1100,234,2.0,49.0,1.0,1,H
23872,20221106,1200,252,3.0,35.0,1.2,1,H
23872,20221106,1300,238,2.7,40.0,1.3,1,H
23872,20221106,1400,248,3.0,41.0,1.4,1,H
23872,20221106,1500,248,2.8,34.0,1.1,1,H
23872,20221106,1600,230,1.9,50.0,1.0,1,H
23872,20221106,1700,95,2.3,27.0,0.9,1,H
23872,20221106,1800,98,3.3,18.0,0.8,1,H
23872,20221106,1900,110,2.5,27.0,0.8,1,H
23872,20221106,2000,114,1.4,19.0,0.4,1,H
23872,20221106,2100,145,1.2,14.0,0.3,1,H
23872,20221106,2200,164,1.0,34.0,0.2,1,H
23872,20221106,2300,180,1.3,6.0,0.3,1,H
23872,20221107,0000,196,1.0,15.0,0.3,1,H
23872,20221107,0100,183,1.3,8.0,0.4,1,H
23872,20221107,0200,180,1.3,7.0,0.4,1,H
23872,20221107,0300,210,0.7,30.0,0.5,1,H
23872,20221107,0400,267,2.0,20.0,0.7,1,H
23872,20221107,0500,275,2.7,16.0,0.6,1,H
23872,20221107,0600,286,2.7,14.0,0.7,1,H
23872,20221107,0700,278,2.6,15.0,0.6,1,H
23872,20221107,0800,284,2.9,14.0,0.8,1,H
23872,20221107,0900,276,3.0,14.0,0.7,1,H
23872,20221107,1000,264,2.8,20.0,0.8,1,H
23872,20221107,1100,252,2.8,29.0,1.1,1,H
23872,20221107,1200,250,2.8,32.0,1.1,1,H
23872,20221107,1300,254,3.1,25.0,1.1,1,H
23872,20221107,1400,251,2.4,30.0,1.1,1,H
23872,20221107,1500,239,1.7,44.0,0.9,1,H
23872,20221107,1600,237,1.9,45.0,0.9,1,H
23872,20221107,1700,126,2.2,66.0,0.8,1,H
23872,20221107,1800,80,2.4,19.0,0.7,1,H
23872,20221107,1900,54,1.1,31.0,0.5,1,H
23872,20221107,2000,316,0.6,55.0,0.4,1,H
23872,20221107,2100,143,0.6,31.0,0.4,1,H
23872,20221107,2200,203,0.5,16.0,0.4,1,H
23872,20221107,2300,181,0.9,41.0,0.5,1,H
23872,20221108,0000,170,1.5,11.0,0.2,1,H
23872,20221108,0100,142,0.6,47.0,0.5,1,H
23872,20221108,0200,266,0.5,52.0,0.3,1,H
23872,20221108,0300,277,0.6,26.0,0.3,1,H
23872,20221108,0400,115,0.6,65.0,0.4,1,H
23872,20221108,0500,153,0.6,12.0,0.4,1,H
23872,20221108,0600,96,0.4,8.0,0.4,1,H
23872,20221108,0700,61,0.8,18.0,0.5,1,H
23872,20221108,0800,21,1.4,43.0,0.5,1,H
23872,20221108,0900,319,1.5,58.0,0.6,1,H
23872,20221108,1000,290,1.9,44.0,0.8,1,H
23872,20221108,1100,283,1.7,63.0,0.8,1,H
23872,20221108,1200,51,2.4,40.0,0.9,1,H
23872,20221108,1300,83,4.4,21.0,1.5,1,H
23872,20221108,1400,91,4.7,20.0,1.4,1,H
23872,20221108,1500,93,5.4,19.0,1.4,1,H
23872,20221108,1600,93,5.4,18.0,1.4,1,H
23872,20221108,1700,98,5.4,16.0,1.3,1,H
23872,20221108,1800,98,5.4,15.0,1.4,1,H
23872,20221108,1900,100,4.3,14.0,1.2,1,H
23872,20221108,2000,99,3.6,14.0,0.8,1,H
23872,20221108,2100,103,3.1,14.0,0.7,1,H
23872,20221108,2200,122,2.7,18.0,0.7,1,H
23872,20221108,2300,126,1.5,28.0,0.8,1,H
23872,20221109,0000,143,1.5,18.0,0.4,1,H
23872,20221109,0100,144,1.2,29.0,0.2,1,H
23872,20221109,0200,125,1.0,23.0,0.4,1,H
23872,20221109,0300,137,1.5,12.0,0.4,1,H
23872,20221109,0400,134,1.9,17.0,0.4,1,H
23872,20221109,0500,113,1.8,23.0,0.5,1,H
23872,20221109,0600,118,1.7,17.0,0.4,1,H
23872,20221109,0700,101,1.1,17.0,0.5,1,H
23872,20221109,0800,108,2.1,17.0,0.7,1,H
23872,20221109,0900,106,2.5,17.0,0.6,1,H
23872,20221109,1000,102,2.7,18.0,0.8,1,H
23872,20221109,1100,92,3.3,18.0,0.9,1,H
23872,20221109,1200,90,3.8,17.0,1.0,1,H
23872,20221109,1300,97,3.7,13.0,0.9,1,H
23872,20221109,1400,104,3.3,17.0,0.8,1,H
23872,20221109,1500,96,3.4,18.0,0.9,1,H
23872,20221109,1600,92,4.0,17.0,1.0,1,H
23872,20221109,1700,100,3.8,16.0,1.0,1,H
23872,20221109,1800,96,3.5,17.0,0.9,1,H
23872,20221109,1900,91,3.6,15.0,0.9,1,H
23872,20221109,2000,99,2.7,15.0,0.8,1,H
23872,20221109,2100,108,2.4,12.0,0.5,1,H
23872,20221109,2200,110,2.4,13.0,0.5,1,H
23872,20221109,2300,101,3.3,14.0,0.9,1,H
23872,20221110,0000,98,3.8,15.0,0.9,1,H
23872,20221110,0100,99,3.7,13.0,1.0,1,H
23872,20221110,0200,97,5.0,13.0,1.2,1,H
23872,20221110,0300,89,4.6,16.0,1.2,1,H
23872,20221110,0400,74,4.0,22.0,1.1,1,H
23872,20221110,0500,71,3.9,17.0,1.2,1,H
23872,20221110,0600,64,5.0,20.0,1.6,1,H
23872,20221110,0700,52,5.2,18.0,1.6,1,H
23872,20221110,0800,54,6.1,18.0,1.9,1,H
23872,20221110,0900,53,6.2,18.0,1.7,1,H
23872,20221110,1000,52,6.5,20.0,1.9,1,H
23872,20221110,1100,50,6.2,21.0,1.9,1,H
23872,20221110,1200,44,6.0,24.0,2.1,1,H
23872,20221110,1300,39,5.6,23.0,1.9,1,H
23872,20221110,1400,27,5.1,25.0,1.7,1,H
23872,20221110,1500,34,5.6,23.0,1.9,1,H
23872,20221110,1600,36,5.4,24.0,1.8,1,H
23872,20221110,1700,52,5.8,19.0,1.7,1,H
23872,20221110,1800,78,4.8,16.0,1.4,1,H
23872,20221110,1900,85,4.2,16.0,1.1,1,H
23872,20221110,2000,98,4.1,13.0,0.8,1,H
23872,20221110,2100,104,4.5,12.0,0.9,1,H
23872,20221110,2200,105,4.3,11.0,1.1,1,H
23872,20221110,2300,100,3.3,13.0,1.1,1,H
23872,20221111,0000,112,3.3,14.0,0.7,1,H
23872,20221111,0100,104,2.5,19.0,0.8,1,H
23872,20221111,0200,95,2.4,24.0,0.8,1,H
23872,20221111,0300,90,2.8,20.0,0.9,1,H
23872,20221111,0400,116,3.3,17.0,0.8,1,H
23872,20221111,0500,112,3.4,18.0,0.9,1,H
23872,20221111,0600,94,3.2,18.0,0.9,1,H
23872,20221111,0700,114,2.9,23.0,0.8,1,H
23872,20221111,0800,106,2.6,19.0,0.7,1,H
23872,20221111,0900,102,2.1,20.0,0.8,1,H
23872,20221111,1000,93,2.5,15.0,0.6,1,H
23872,20221111,1100,86,2.9,18.0,0.9,1,H
23872,20221111,1200,78,2.7,17.0,0.8,1,H
23872,20221111,1300,84,2.8,17.0,0.8,1,H
23872,20221111,1400,81,3.3,16.0,0.9,1,H
23872,20221111,1500,78,3.4,17.0,0.9,1,H
23872,20221111,1600,63,2.8,19.0,1.1,1,H
23872,20221111,1700,94,2.1,17.0,0.6,1,H
23872,20221111,1800,87,1.8,17.0,0.6,1,H
23872,20221111,1900,111,1.1,21.0,0.5,1,H
23872,20221111,2000,135,1.6,21.0,0.7,1,H
23872,20221111,2100,154,1.3,10.0,0.4,1,H
